Generated by http://statistics.gov.scot,2024-03-03T15:29:57+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Median
Sales,Price - Median
Measure (cell values): ,Median(Pounds (GBP))

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S01011788,Kilsyth East and Croy - 03,355000,361500,327500,452500,427500,328000,325061,320000,297200,305000,350000,300000,342500,475000,0,0,400000,460000,548800
http://statistics.gov.scot/id/statistical-geography/S01011789,Kilsyth East and Croy - 04,49500,100750,102100,146300,120000,81500,92506,0,160000,85000,186495,225995,228000,216000,282995,252000,230000,215000,276558
http://statistics.gov.scot/id/statistical-geography/S01011790,Kilsyth East and Croy - 05,34500,50000,91625,80000,75000,0,113500,181000,182500,195000,205000,200247.5,219000,210250,221515,217000,168000,115000,250000
http://statistics.gov.scot/id/statistical-geography/S01011791,Kilsyth East and Croy - 06,45000,52000,110000,88500,92000,80000,58000,66000,84000,76000,65000,83500,67500,78500,83247.5,72000,106125,77750,99000
http://statistics.gov.scot/id/statistical-geography/S01011792,Kilsyth East and Croy - 07,53000,59000,64250,90000,110106,105000,71000,65000,60000,62000,58000,60000,67500,69500,80750,95000,75000,75000,78000
http://statistics.gov.scot/id/statistical-geography/S01011793,Kilsyth East and Croy - 08,79995,99995,111500,115000,121500,84000,117750,127995,137000,160997.5,187000,223500,172997.5,175000,118251,136000,143250,140000,122500
http://statistics.gov.scot/id/statistical-geography/S01011294,Kilwinning Central and North - 01,49130,45000,50200,66250,65000,77000,52625,60000,73997.5,62000,47277.5,60000,61000,80000,56500,77777,39995,70000,59500
http://statistics.gov.scot/id/statistical-geography/S01011295,Kilwinning Central and North - 02,96000,85000,70910,87500,112250,168000,196495,173995,150000,134000,155000,151000,102000,181250,145000,157750,164000,170025,185500
http://statistics.gov.scot/id/statistical-geography/S01011296,Kilwinning Central and North - 03,49000,75000,118000,124997.5,89500,0,80000,101500,90000,0,139000,150000,81500,78000,133500,69500,145000,167500,170000
http://statistics.gov.scot/id/statistical-geography/S01011297,Kilwinning Central and North - 04,42000,59500,66000,73100,74000,0,0,75000,44000,0,68000,72500,54527.5,45000,57000,68333.5,81500,64500,87500
http://statistics.gov.scot/id/statistical-geography/S01011298,Kilwinning Central and North - 05,60000,54500,65000,78250,78500,0,73000,0,54000,0,0,54000,66000,71500,60000,0,0,85000,0
http://statistics.gov.scot/id/statistical-geography/S01011285,Kilwinning Pennyburn - 01,45500,52000,61000,73000,75000,0,0,61000,52500,49500,51750,54500,51000,60000,57000,56750,55100,72550,82000
http://statistics.gov.scot/id/statistical-geography/S01011286,Kilwinning Pennyburn - 02,46000,55000,60000,75000,0,0,0,0,52500,47500,55000,0,46000,54500,71500,54500,0,72000,74000
http://statistics.gov.scot/id/statistical-geography/S01011287,Kilwinning Pennyburn - 03,46805.5,60000,64750,73550,75500,84000,60000,0,50500,0,58250,61000,63750,62000,59500,66000,78000,80000,75000
http://statistics.gov.scot/id/statistical-geography/S01011288,Kilwinning Pennyburn - 04,45000,56110,62497.5,71000,71000,75000,60025,0,53000,50000,65000,68000,65000,0,67500,63500,65500,80384,79000
http://statistics.gov.scot/id/statistical-geography/S01011289,Kilwinning West and Blacklands - 01,55000,65000,72500,79000,69550,74000,68000,60000,61500,57500,55000,57000,60000,57150,57500,71500,75000,75000,76000
http://statistics.gov.scot/id/statistical-geography/S01011290,Kilwinning West and Blacklands - 02,48050,45250,70000,81000,47000,63000,85000,125000,67808.7,60000,70000,67750,65000,57400,65000,67000,76500,87141.5,117000
http://statistics.gov.scot/id/statistical-geography/S01011291,Kilwinning West and Blacklands - 03,44100,56500,64500,71000,68305,51000,62250,60009.125,50000,85000,56100,56000,58000,59497.5,61125,66000,56500,76000,90000
http://statistics.gov.scot/id/statistical-geography/S01011292,Kilwinning West and Blacklands - 04,21090,48000,49000,75000,74000,0,64995,"",38000,0,62600,45100,52500,75000,0,78000,0,0,91200
http://statistics.gov.scot/id/statistical-geography/S01011293,Kilwinning West and Blacklands - 05,32760,72000,58000,83000,73500,60000,50000,0,62000,65000,0,60000,70000,55000,76000,62000,71500,77000,104500
http://statistics.gov.scot/id/statistical-geography/S01011277,Kilwinning Whitehirst Park and Woodside - 01,73460,81550,90000,105000,100250,102497.5,96995,85000,83000,101500,85000,116000,97000,90000,97000,93000,110000,118000,116000
http://statistics.gov.scot/id/statistical-geography/S01011278,Kilwinning Whitehirst Park and Woodside - 02,66000,84000,89425,106000,108000,100997.5,94995,84200,84997.5,75750,82500,86000,92000,90000,93000,100000,99500,110000,127000
http://statistics.gov.scot/id/statistical-geography/S01011279,Kilwinning Whitehirst Park and Woodside - 03,77500,72500,85000,111000,118000,0,100000,98497.5,90000,95000,104625,0,99750,110000,81000,91000,112500,123000,139800
http://statistics.gov.scot/id/statistical-geography/S01011280,Kilwinning Whitehirst Park and Woodside - 04,0,0,132000,144000,0,"",0,0,0,128000,130000,0,0,175000,151500,0,165000,150000,185000
http://statistics.gov.scot/id/statistical-geography/S01011281,Kilwinning Whitehirst Park and Woodside - 05,96275,125000,128500,123997.5,162500,79000,106750,136500,134000,120999,112000,143250,135750,91000,139799,124000,200000,179250,115000
http://statistics.gov.scot/id/statistical-geography/S01011282,Kilwinning Whitehirst Park and Woodside - 06,120000,119997.5,130000,154995,143000,129995,140000,121250,125000,120000,114457,141000,128000,131750,135000,137000,161254.5,152125,189125
http://statistics.gov.scot/id/statistical-geography/S01011283,Kilwinning Whitehirst Park and Woodside - 07,125000,140000,158500,159995,174750,175000,146500,117497.5,152000,145000,0,140000,150750,152000,138505.5,0,165800,170500,197100
http://statistics.gov.scot/id/statistical-geography/S01011284,Kilwinning Whitehirst Park and Woodside - 08,134000,166500,169000,183000,205000,0,185000,185000,178000,147275,175500,175525,172000,160000,189000,199000,198577,227575.5,0
http://statistics.gov.scot/id/statistical-geography/S01009266,Kincardine East,90000,54072.5,140000,97510,95500,159000,107000,128000,103000,93000,77250,135000,175000,120000,125000,130000,129000,103750,106000
http://statistics.gov.scot/id/statistical-geography/S01009264,Kincardine North and Tulliallan,82425.755,111500,94250,0,0,125000,110000,85825,0,85000,110000,106000,110000,156117.5,145000,0,130000,126500,194300
http://statistics.gov.scot/id/statistical-geography/S01009267,Kincardine South,70000,77997.5,111500,92000,85000,102000,107500,75000,84000,93250,91600,96000,81000,90000,94000,89500,108100,114000,144975
http://statistics.gov.scot/id/statistical-geography/S01009265,Kincardine West,65000,72500,90000,110000,92900,0,91000,110250,102500,110081,98000,103250,110000,88375,66997.5,95000,76125,113500,136000
http://statistics.gov.scot/id/statistical-geography/S01006603,"Kincorth, Leggart and Nigg North - 01",48888,46625,85100,115102,100000,95000,95500,93000,94000,119000,120000,127125,130000,138500,144000,106700,120125,115333,97000
http://statistics.gov.scot/id/statistical-geography/S01006604,"Kincorth, Leggart and Nigg North - 02",72025.5,82000,110799,117132,141000,135000,133029,131000,138000,161250,160000,179750,134500,140500,155075,140500,145000,142500,127500
http://statistics.gov.scot/id/statistical-geography/S01006605,"Kincorth, Leggart and Nigg North - 03",41500,48000,76500,102500,98000,95000,95272.5,110000,90000,92000,123000,128777,151000,105750,90000,92000,89000,67500,86250
http://statistics.gov.scot/id/statistical-geography/S01006606,"Kincorth, Leggart and Nigg North - 04",77000,90500,121400,165000,177450,172500,160000,132000,212500,249500,260000,172000,145000,173400,192500,175000,171500,185000,232541
http://statistics.gov.scot/id/statistical-geography/S01006607,"Kincorth, Leggart and Nigg North - 05",60000,80000,95000,135000,127500,135000,137500,135000,135000,147750,165000,175000,159000,145000,143138.5,131500,0,140000,125000
http://statistics.gov.scot/id/statistical-geography/S01006608,"Kincorth, Leggart and Nigg South - 01",134285,160995,179995,274597.5,245000,235000,240000,252500,389950,214997.5,207000,237000,249995,224997.5,234750,235879.5,239995,230000,222975
http://statistics.gov.scot/id/statistical-geography/S01006609,"Kincorth, Leggart and Nigg South - 02",38000,78000,90000,119317.5,124000,130000,143000,120000,125000,142000,152500,156250,149000,153500,154000,139000,109500,135750,131700
http://statistics.gov.scot/id/statistical-geography/S01006610,"Kincorth, Leggart and Nigg South - 03",55125,59275.5,70000,92750,110000,49230,0,89000,95000,120000,135000,130123,142500,145000,99000,0,0,0,131500
http://statistics.gov.scot/id/statistical-geography/S01006611,"Kincorth, Leggart and Nigg South - 04",41500,82500,68000,100000,93000,95000,135000,129000,130000,116115,124000,170000,138350,140003.5,144000,141500,134000,129000,140000
http://statistics.gov.scot/id/statistical-geography/S01006612,"Kincorth, Leggart and Nigg South - 05",70000,87637.5,100000,129000,152000,143500,138500,132500,136000,152500,195000,162000,164000,139500,133500,144000,200066.5,142000,155000
http://statistics.gov.scot/id/statistical-geography/S01013059,King's Park and Torbrex - 01,127062.5,132500,120000,206500,170500,160000,115000,188500,177500,187000,185500,190475,192500,184250,166950,182750,180000,190000,174000
http://statistics.gov.scot/id/statistical-geography/S01013060,King's Park and Torbrex - 02,80500,85000,183000,195000,215500,200000,240000,175000,126500,110000,225000,206500,90000,153775,265015,320000,270000,257500,330000
http://statistics.gov.scot/id/statistical-geography/S01013061,King's Park and Torbrex - 03,146550,175210,170000,210050,208750,179950,211500,220000,186000,224250,202500,194000,215000,217750,248500,224006.5,240000,265550,257000
http://statistics.gov.scot/id/statistical-geography/S01013062,King's Park and Torbrex - 04,190500,205000,210500,238000,244500,225000,140100,249750,177500,181000,207400,260000,215500,225500,242500,250000,220000,200000,292500
http://statistics.gov.scot/id/statistical-geography/S01013063,King's Park and Torbrex - 05,250000,282500,265000,307500,385000,329000,447134,370000,265000,242500,318190,285250,292500,235000,466359,276050,290000,302500,345000
http://statistics.gov.scot/id/statistical-geography/S01007597,Kingholm - 01,200281.5,198000,190000,195000,82000,175000,200000,125000,0,148500,142500,200000,154250,0,146500,160000,0,317500,243750
http://statistics.gov.scot/id/statistical-geography/S01007598,Kingholm - 02,68500,173000,0,230250,138000,150000,96500,0,0,0,165000,193500,212000,177000,0,114500,135000,211000,205750
http://statistics.gov.scot/id/statistical-geography/S01007599,Kingholm - 03,136950,149950,99050,166000,105500,121000,126500,107500,116250,124000,77000,95000,95000,102500,111000,126250,123500,132000,142600
http://statistics.gov.scot/id/statistical-geography/S01007600,Kingholm - 04,94750,151151,130000,153000,116800,154250,128250,104250,120000,90000,135255,130000,142000,147625,167500,200000,103000,134750,134000
http://statistics.gov.scot/id/statistical-geography/S01009468,Kinghorn Central,32500,69000,60500,78000,75000,75000,72725,0,72500,70000,67500,80000,82500,85000,82000,73000,0,92000,87000
http://statistics.gov.scot/id/statistical-geography/S01009469,Kinghorn North,65000,75000,80500,83497.5,124725,85000,125000,107500,84000,88000,120000,108000,106500,100875,153877.5,105500,157500,136500,145000
http://statistics.gov.scot/id/statistical-geography/S01009470,Kinghorn North West,85500,129000,96250,90500,115000,0,78500,110000,78000,123750,0,97000,137475,150000,146000,99000,91500,176000,125000
http://statistics.gov.scot/id/statistical-geography/S01009467,Kinghorn South,145250,130000,150000,197500,173000,170625,165000,156000,124000,132500,155550,174800,130000,160000,162500,192500,170750,183500,241775
http://statistics.gov.scot/id/statistical-geography/S01009546,Kinglassie East,20280,43950,70000,135000,146500,139995,150000,152950,128995,134995,129995,125000,131000,145000,138500,143866,117307.5,148000,175000
http://statistics.gov.scot/id/statistical-geography/S01009545,Kinglassie West,45000,51175,72000,80000,70000,125000,85875,71000,85000,75000,62500,83000,86250,93000,99000,96000,84500,108500,116000
http://statistics.gov.scot/id/statistical-geography/S01009322,Kingseat,144950,153250,165000,110000,115000,113750,113000,139000,90000,110000,168000,120020,175750,179000,201250,114000,230000,167500,221000
http://statistics.gov.scot/id/statistical-geography/S01009327,Kingseathill,128563,140022.5,161997.5,163000,152500,150000,125000,0,140000,128500,157698,199950,203825,202475,252000,175000,180000,250000,207250
http://statistics.gov.scot/id/statistical-geography/S01009663,Kingskettle and Balmalcolm,150000,89500,200000,155000,200500,109000,121000,176250,135000,165000,107500,154000,155000,150000,184000,185000,153000,170000,200000
http://statistics.gov.scot/id/statistical-geography/S01009999,Kingspark North - 01,85525,81750,136000,101100,95000,175000,182000,94000,130000,75000,162629.5,129025,81250,87000,200081,102046,243450,217000,282500
http://statistics.gov.scot/id/statistical-geography/S01010000,Kingspark North - 02,73747.5,84000,84995,90000,95575,87750,79000,0,57000,61250,73750,70500,70250,80000,81500,86000,85000,93075,100750
http://statistics.gov.scot/id/statistical-geography/S01010001,Kingspark North - 03,128995,81750,90500,92000,96875,89250,85000,84000,71497.5,67500,114950,82750,82000,87000,84250,90050,89000,100000,110000
http://statistics.gov.scot/id/statistical-geography/S01010002,Kingspark North - 04,80000,81000,86250,91766.5,97375,83500,85000,81500,67495,72000,65000,83500,84250,83000,82575,90000,90250,97000,120000
http://statistics.gov.scot/id/statistical-geography/S01010003,Kingspark North - 05,83100,174297.35,97000,199995,0,0,123500,88997.5,155000,83000,120500,85750,169000,187500,135500,101638.5,175050,199000,130000
http://statistics.gov.scot/id/statistical-geography/S01010004,Kingspark North - 06,165425,207500,211000,254999.5,210000,218100,200000,216000,184975,0,215000,216666.66,214007,205603,307500,248000,230000,375000,0
http://statistics.gov.scot/id/statistical-geography/S01009993,Kingspark South - 01,73750,78500,85000,92000,93500,85000,74000,66500,70000,58497.5,75000,71025,73000,81000,84000,84000,86166.5,100000,106050
http://statistics.gov.scot/id/statistical-geography/S01009994,Kingspark South - 02,70750,78000,85000,89000,92500,80000,79000,70500,73750,65000,76000,69500,75000,79000,80250,84250,90000,98000,113250
http://statistics.gov.scot/id/statistical-geography/S01009995,Kingspark South - 03,76000,79000,81997.5,85500,91750,79500,81000,77000,67250,64750,66000,65000,74500,0,83500,86350,89000,100000,106500
http://statistics.gov.scot/id/statistical-geography/S01009996,Kingspark South - 04,72000,78250,79997.5,85000,90000,73000,73750,0,71000,68500,50000,71160,74000,73500,84000,84500,85000,94000,101500
http://statistics.gov.scot/id/statistical-geography/S01009997,Kingspark South - 05,75353.5,79750,83500,88000,92000,72250,82375,69625,56587.5,61000,69350,72000,74500,76500,85000,84000,86000,90000,110000
http://statistics.gov.scot/id/statistical-geography/S01009998,Kingspark South - 06,160000,197500,223500,237500,240000,0,159080,267975,250000,239500,244997.5,0,251506.5,270000,352000,267000,296250,359000,402276
http://statistics.gov.scot/id/statistical-geography/S01009871,Kingston West and Dumbreck - 01,60000,62500,75012.5,104750,83500,78500,74500,72210,82000,58500,65750,65000,68500,83000,108000,75000,71750,94250,85501
http://statistics.gov.scot/id/statistical-geography/S01009872,Kingston West and Dumbreck - 02,70000,68750,83083,90000,87000,81250,74750,75000,60000,71558.5,60000,68000,75250,90000,87000,107500,101500,111000,126138.5
http://statistics.gov.scot/id/statistical-geography/S01009873,Kingston West and Dumbreck - 03,72150,119000,124000,132275,115000,128750,157500,130000,112375,102000,96100,110000,113557.5,117000,125000,371500,135250,126266,180000
